id_convocatoria,cui
894965,2528006
895285,2336396
899048,2554122
893896,2515708
904894,2399565
897319,2511099
892481,2173455
907342,2469195
892338,2536383
897528,2270997
894380,2451748
893244,2468685
896079,2332020
896472,2545552
896897,2440946
894140,2274876
891785,2560980
893739,2468685
898431,2440946
893742,2512578
897301,2188697
892983,2392735
895018,2472672
897976,2302886
900881,2413075
896329,2427001
896610,2187217
894828,2547018
891712,2507293
902802,2251162
891804,2553326
896880,2319780
893522,2560662
894533,2555563
893138,2378430
894591,2185578
915538,2522096
893198,2413828
889054,2399034
894939,2195487
895061,2309891
896765,2250143
893915,2531816
898422,2440946
895172,2195555
895005,2479135
895662,2560245
882038,2553583
894156,2472672
893401,2506684
963834,2498121
896463,"2030221,2030522,2046147,2092835,2092841,2114909,2114911,2114913,2135146,2155697,2155698,2166953,2166954,2166958,2166959,2195231,2234733,2234735,2234936,2251878,2251881,2251884,2251886,2251887,2251899,2251904,2251926,2252793,2253719,2254828,2254896,2260612,2263328,2263519,2269712,2280920,2283219,2290522,2290840,2313135,2313156,2313580,2313752,2317355,2318007,2318117,2321955,2352139"
916491,2558100
898249,"2465601,2498562"
894733,2544120
895683,2569093
892859,2486481
917717,2538960
927529,2317154
895016,2499971
893254,2331378
894724,2554185
892951,2435003
892346,2353346
896937,2523629
896539,2492268
897869,"2415808,2415888,2567119,2572767"
898197,2574062
889924,2490075
891451,2202048
896503,2537096
897684,2524479
895013,2354760
897232,2320691
895354,2573490
896141,2545615
898309,2212214
894111,2472672
908033,2435517
897185,2472672
905389,2554757
892016,2544587
894179,2549351
891641,2380087
895261,2317106
960251,2325550
889454,2488674
897550,2281822
893343,2551896
891579,2321618
899158,2473695
892042,2417182
898134,2501859
912587,2185578
891556,2459547
892469,2447489
897006,2354962
979021,2430225
897325,2234028
895819,2526713
895420,2577277
895498,5005865
895376,2577277
893977,2545000
893737,2509876
895180,5005865
896073,5005865
893854,2246147
893909,2520664
892855,2431291
893662,2551526
895306,2300298
894873,2550491
892565,2420733
897748,2475053
895395,5005865
895426,5005865
895457,5005865
893131,2470810
897995,2310653
930289,2331873
897324,2545647
908719,2324655
896671,2577654
895362,2539343
898124,2555310
892795,2431291
894178,2384111
948805,2519940
947223,2194702
892581,2473552
898432,2260735
898305,2236350
896902,2560525
895267,2187186
900423,2252056
904023,2506448
894727,2568425
896524,2380093
892571,2133824
893788,2481350
893784,2260735
893897,2471054
890162,1264595
894650,2376391
893080,2435790
896139,2508644
895083,2558519
896136,2509036
896511,2560486
896193,2487713
896192,2420733
894491,2508644
892186,2561726
892475,2574069
897286,2369269
897126,2536102
896447,2539603
896571,2194702
896565,2485833
894217,2522380
894162,2465863
896404,2547481
898031,2195555
897295,2564299
895798,2475053
897822,2455521
895320,2303525
895122,2586109
895118,2532885
895793,2498152
895066,2573323
896873,2552913
895730,2474611
900061,2557536
895657,2539155
896917,2492511
895472,2343495
895664,2481350
897824,2320867
897771,2506937
897302,2505616
897268,2569808
897041,2572537
898427,2447434
897342,2574334
896616,2485833
894473,2480148
898223,2272606
897870,2585756
893884,2433450
894222,2357752
894153,2420269
893873,2186431
898366,2573075
898359,2537442
894735,2324655
895803,2544823
895792,2131661
894076,2477974
893826,2480148
895110,2094975
896909,2555903
896394,2518972
894793,2455295
897207,"2256322,2266697"
897030,2560227
896658,2566462
895317,2552861
894801,2527462
897263,2572407
894338,2576484
898362,2574701
894921,2567897
904609,2457517
897635,2542257
897629,2470645
894943,2178964
894678,2573222
893776,2461643
897208,2498562
897252,2518608
897048,2474611
895689,2472508
895665,2472672
895231,2250353
894609,2131774
895473,2456830
895496,2496607
896567,2536203
897304,2204183
896014,2454141
895692,2587619
894014,2425503
905680,2324655
897429,2528958
896163,2560486
894415,2454366
894335,2146392
898361,2253619
896987,2183169
896782,2528036
895480,2154930
895310,2246147
894940,2194702
894334,2303525
894209,2578542
897826,2234276
894487,2454366
894486,2494293
898360,2542339
897811,2542339
896564,2501859
894412,2560003
895062,5005865
895060,2509036
895185,2458348
895120,2563381
895056,2303184
895358,2569093
895368,2577277
892065,2331598
896250,2528036
895968,2488572
898212,2236350
894087,2420269
897105,2436545
896619,2380087
896623,2515628
898420,2287700
897146,2566885
896879,2552913
896872,2535665
896727,2008374
896255,2479852
896225,2475053
896560,"2234371,2465172,2471932"
895955,2531471
896405,2570642
894911,2234028
894910,2455295
898890,2467893
896506,2380093
896451,2557536
896972,2576148
896166,2200154
896216,2501859
895505,2361771
895667,2527167
894477,2536994
892178,2242998
895737,2195555
894854,2560735
898090,2312861
897937,2337917
900239,2430225
894543,2555358
894331,2574321
898228,2589114
898221,2162855
893932,2410185
899164,2493948
894600,2572797
894088,2234371
898029,2510347
894228,2493948
897198,2460976
895658,2564905
893887,2177726
898211,2494293
897825,2390387
897823,2585421
897190,2467972
897141,2307627
897260,2488118
900066,2391172
898417,2267525
897134,2435911
893299,2265048
892389,"2321591,2362485,2386498,2386533,2386577,2483109,2502615,2502647,2502652,2502755,2502864,2502968,2511978,2512142,2512573"
896254,2539886
896217,2519016
897554,2474495
895789,2561180
897881,2547815
897712,2542257
897935,2521516
896887,2565849
896784,2563428
895649,2194709
898367,2449640
895694,2508529
894927,2539619
894532,2555358
897444,2340560
896786,2528034
897778,2311107
897828,2215017
897783,2194625
895324,2577277
895002,2545000
894913,2490131
891858,2481707
894932,2479852
897647,2313417
897431,2310653
897298,2215017
896450,2397521
895697,2196121
895507,2508501
894686,"2549316,2549451,2549847"
895506,2449640
901192,2412557
896041,5005865
896038,2536503
896032,2473880
896980,2498897
896769,2215017
896912,2533814
897631,2192838
893467,2444486
892995,2334951
897478,2550032
895704,2479601
895503,2539509
895414,2572380
893872,2377835
893820,5005865
897553,2394745
895000,2538219
901147,2412557
896036,2466290
895965,2530944
894226,2502554
894677,2324655
897189,"2524422,2524455,2524566,2555642,2555644,2555653,2555663,2562277,2566545,2566637,2566665,2566669"
894805,2545991
896918,2553937
896334,2303184
898104,2420615
897329,2090141
897264,2183169
893823,2547470
893815,2562979
895743,2497157
895049,2514529
894945,2573569
894942,2535656
894931,2549852
897193,2190604
897094,2271151
896625,2476202
896621,2577561
895951,2518233
895363,2562151
895325,2336294
895313,2528036
895112,2501298
895058,2487112
896661,2332660
896226,2489208
895246,2456830
894990,2342592
896654,2052610
896611,2351011
894922,2539619
896776,2578502
894425,2552299
897930,2426931
897818,2533331
898158,2550327
897773,2501340
895863,2469185
894936,2309892
895248,2520301
896656,2522391
896568,2212835
896454,2309898
894021,5005865
895862,2301037
895802,2435911
894739,2322417
897658,2440584
897293,2569675
896664,"0204719,2507799"
896040,2479852
895962,2492508
896023,2307627
896649,2552095
896033,2307627
894330,2485096
900302,2188482
896043,2307627
900123,"2577371,2579090"
896468,"2046089,2156206,2160165,2162076,2171380,2270682,2284251,2322391,2429185"
895485,2480148
897821,2215017
897816,2215017
896624,2131661
893283,2473367
893178,2502739
892948,2250249
893213,2434913
893679,2490481
893668,2282351
892931,2464001
892825,2335880
891833,2330254
891951,2436081
891498,2545395
892528,2343012
892295,2242451
892221,2448382
892224,2551774
892430,2557285
893734,2566353
893221,2481936
893211,2455564
893063,2577157
893056,2287273
893017,2579738
892126,2485096
892025,2264907
892021,2574422
891830,2549127
891806,2503661
890692,2552362
893661,2287369
893652,2557536
892934,2215017
891748,"0206862,1544725,2377939"
891742,2353655
891500,"2428577,2428652,2428669,2428687,2428726,2428729,2428736,2513024,2513466,2513467,2513468,2513471"
893650,2183169
893600,2183169
893598,2542466
892718,2337741
892714,2561487
892523,2451588
892440,2574106
890997,2554013
893538,2127740
893530,2569747
893483,2493480
892439,2482265
892436,2353346
893226,2487112
893185,2575325
893024,2234135
891906,2341751
892893,2311197
891741,2547805
893398,2508951
892076,2474149
891965,2509015
891792,2554843
888515,2083865
889970,2158863
890422,2526147
891448,2337768
892015,2560908
892159,2461753
892110,2432706
892308,2493929
891840,2524900
891609,2475388
891440,2215017
890205,2555336
890291,2548329
892019,2460165
888502,2390038
891816,2313307
891751,2313145
893430,2553660
893366,2553660
893698,2578272
892452,2160165
893759,2573029
897408,2512476
893708,2300107
893141,2131606
893763,2435103
893321,2504957
891709,2324655
893757,2321075
892549,2534637
892790,2291978
893761,2466896
891100,2572351
890775,2379337
893501,2538456
891752,2474326
891969,2330776
889362,2399034
891156,2058599
895892,2260735
892129,2473407
891542,2563428
893147,2473003
890342,2543185
891809,2327261
896085,2558849
894258,2329289
893314,2271151
892467,2451333
891582,2530880
886752,2479114
892858,2536203
892736,2510347
892108,2506503
893447,5005865
893359,2499574
893361,2194702
893035,2539504
897626,"2521782,2521794"
893033,2356292
892497,2577633
893556,2110685
892328,2476726
891092,2511388
892802,2342717
893489,5005865
892325,2473017
891917,2170895
889368,2544120
892985,2538402
892797,2341751
889990,2567263
892230,2336076
893208,2346320
893432,2311107
892864,2514632
893365,2275110
893094,2358882
893043,2336481
892918,2533641
892917,2112361
892462,2575735
892100,2574581
892986,"2470873,2511053"
892976,2185578
891711,2275110
891571,2387471
892740,2320101
890403,2577611
892096,2544068
891725,2568421
892556,2077997
892861,2566467
892551,2532550
892982,2488118
892805,2532550
892789,2431291
892623,2202093
892614,2420733
892552,2431291
892925,2346323
886577,2470062
893621,2340601
892615,2482323
892562,2133824
892320,2455564
892251,2551774
891918,2272547
893834,2356292
890463,2488703
897235,2332020
894956,2187217
894953,2479852
894492,2047371
891454,2435103
892091,2263802
893704,2573356
889289,2333608
893444,2444486
893363,2538308
893360,"2326330,2437066"
892029,2046407
892980,2533854
892970,2504611
892095,2430535
891750,2545615
891754,2186650
893622,2284042
891466,2502707
891767,2265700
893320,2533204
893309,2357498
893202,2539610
897182,2505616
891822,2187911
891710,2381169
893707,2269520
893756,2526527
892557,2435767
892105,2186431
891827,2460976
893703,2215017
892500,2325914
892459,2464788
892257,2338276
892234,2499574
892136,2489686
894654,2250143
894562,2480148
894560,2514753
893810,2498937
893553,2246147
900096,"2572988,2576059"
900032,2435083
892048,2471054
895903,2524772
895379,2459308
895025,2447434
892423,2244256
893255,2472459
891810,2562813
891450,2488040
893108,2577157
892619,2225631
890287,2563411
892928,2346329
892916,2475866
893760,2568316
893266,2520607
891653,2403394
891537,2528036
893809,2313904
886900,2552626
889424,2563443
893362,2578724
893356,2506503
893765,2550491
897238,2538402
897242,2552010
896576,2485832
893318,2554774
891462,2469399
891988,2493462
891911,2500852
892255,2573185
891766,2451480
891658,2413201
892748,2455128
892241,2234914
891547,2447908
893032,2356292
894718,2324655
897569,2575205
905122,2271151
899084,2578724
898133,2265243
896742,2481587
919319,2499971
898328,2512007
898247,2526543
897007,2183169
896287,2556244
897950,2543683
943214,2542065
893075,2547769
892695,2420733
895268,2246147
896083,2238318
894191,2290535
893372,"2501851,2526925"
892964,2508951
898147,2547811
897271,2188697
897749,2539504
924771,2500340
910544,2457517
900156,"2274327,2585490"
894784,2545032
900221,2430225
905496,2195497
894830,2537866
926734,2457517
894440,2332415
926936,2321618
928222,2301043
900151,"2459853,2586886"
895199,2501298
893574,2394745
894890,2322908
928368,2542065
898087,"2487112,2491159,2506684"
899708,2572547
897399,2549943
893829,2460373
897762,2507978
892966,5005611
897237,2534467
921445,2412543
926695,2301043
899240,2543993
930446,2514632
896849,2237340
897120,2536102
896868,2494364
896206,2460077
909508,2457517
893418,2465507
893369,2481350
893083,2287273
892585,2420733
905501,2324655
894710,2324655
894371,2352291
918341,2343012
902220,2573017
893777,2493948
898430,2589025
898386,2589995
898385,2267525
896367,2497881
896364,2529279
893786,2260735
892184,2242998
891773,2046407
914585,2475053
897121,2575744
896569,2534666
893076,2523583
902534,2512020
894840,2455295
894324,2490131
910953,2356400
897184,2498562
893835,2490460
893585,2215017
910380,2547811
893150,2050413
891780,2520533
894189,2577963
892407,2577487
910549,2457517
915161,2443431
894145,2485295
894207,2473383
920161,2510347
911571,2534791
920721,2301043
923128,2301043
927015,2301094
897124,2444663
923010,2301043
920620,2554774
894847,2455295
926004,2194709
923011,2301043
895429,2577277
895384,2577277
895266,2329289
898028,2569293
898015,2573134
921114,2554774
921112,"2282082,2306932,2307521,2321618"
922834,2301043
894201,2520901
895984,2443356
898372,2538550
928139,2570642
896134,2141237
894442,2539084
893986,2177456
926251,2430225
891873,2309898
926598,2457517
902161,2558697
895086,2336475
894951,2309892
926592,2301043
893420,2443431
892531,2173455
892706,2335878
891769,2545615
891594,2463021
895583,2548473
893153,2468250
899809,2556982
913727,2188537
896826,2548182
896689,2546526
896282,2192838
896892,2567841
896889,2512772
896815,2520301
896269,2475053
896692,2576658
912361,2317106
896514,2538530
893643,2466409
893455,2225057
893305,2332660
895720,2187314
895709,2552734
895624,2463021
894138,2542013
894134,2484402
894103,2536994
915996,2547481
893237,2487713
893161,2488674
903885,2457517
897523,2451480
895948,2467893
895842,2046407
894726,2324655
894097,2357498
891935,2547131
909571,"2282082,2306932,2307521,2321618"
897956,2459164
897765,2447169
895846,2522125
893980,2547688
893303,5005865
893008,2358375
895293,2572293
894047,2470810
894043,2077997
894040,5005865
891887,2335534
891879,2412557
892700,2195069
892487,2539619
894376,2575373
911180,2209922
908879,2301043
890218,2322266
898129,2383179
909586,2457517
895578,2260022
895069,2187217
894778,2234364
908728,2324655
897759,2325914
909012,2569808
897240,2513642
896894,2158863
908752,2324655
898248,2267525
898206,2162855
897519,2469399
931290,2330776
895778,2574517
897699,2507978
892282,2524139
891861,2473003
898010,2497881
894715,2538219
895978,2500894
895028,2556237
894952,2309892
894045,2512789
892201,2476726
895939,2540438
892692,2577958
895782,"2470873,2511053"
892359,2343941
891187,2468250
896584,2573681
896446,2493834
893388,2575436
895710,2449300
893633,2319770
936671,2535665
894838,2131102
894321,2485096
893382,2587296
893383,2104591
893247,2515810
895010,5005865
894908,2538402
893787,2466896
919738,2301043
895902,2577565
898194,2485833
898189,2558093
897243,2378055
897353,2484690
896696,2430652
894316,2536994
894311,2432862
898313,2253484
926766,2457517
895973,2563329
893465,2575148
893459,2493480
893518,2497329
892583,2420615
892569,2552283
893230,2555961
892538,2534637
894490,2547600
892058,2506503
896132,2558849
898083,2532377
900100,"2569039,2577343"
899416,2497881
892206,2356400
892394,2302072
897179,2520852
896994,2576186
894039,2493929
892544,2163277
892539,2558437
892488,2334808
892353,2570425
896953,2505229
896285,2458348
895381,2551357
892883,2314037
928171,2553937
890685,2394745
893241,2531929
891472,2251619
892998,2554843
891520,2522846
896810,2494959
896366,2578272
896448,2301043
894950,2574958
923821,2512020
892480,2513054
892351,2549048
897708,2485495
895137,2536041
893979,2233915
891527,"2466234,2510304,2534255"
893636,2539603
893629,2566762
897062,2496871
895929,2469136
891855,2460976
896286,2303184
896274,2488703
896951,2485495
891865,2322145
898318,2513381
911326,2243521
896204,2573490
907329,2324655
893711,2246147
928574,2301043
894198,2558100
920052,2173455
896898,2550491
896691,2332660
896690,2332660
893584,2539603
928313,2510347
904950,2399565
911201,2301043
896701,2481587
896273,2572676
895942,2586782
896279,2363565
896203,2226751
909560,2457517
893773,2509876
895787,2522125
895781,2526527
898778,2195083
891699,2377835
898384,2498897
898383,2514731
890570,2573501
896518,2290353
895724,2479852
893297,2201974
896071,2576887
895983,2457084
889088,2472252
898064,2194295
897380,2378895
897860,2215017
897374,2562957
905488,2324655
896352,2469185
899716,2546821
907773,2318520
898650,2430225
897747,2465601
897427,2195555
900498,2522883
898454,2447434
898401,2447489
898332,2552921
897671,2458278
897804,2527887
899542,2524479
904646,2498121
898396,5005865
898110,"2231055,2234508"
898055,2134737
898338,2577339
898258,2505328
897988,2499993
898254,2547811
897683,2331873
897677,2456438
892990,2287273
898265,2513381
898263,2535947
897370,2434687
898405,2476202
897902,2565479
899457,2472252
897854,2560474
897606,2286303
900778,2468582
897420,2310653
898342,2428111
897894,2462401
897892,2215017
897849,2514753
904604,2457517
892049,2504170
902003,2551459
899754,2525839
891241,2459547
891856,2576709
898337,2236350
899971,2516122
897679,2487713
897373,2556561
903035,2435517
895836,2481350
892993,"0206862,1544725,2377939"
898173,2480490
897807,2157301
899709,2545519
899464,2502554
895834,2531471
899364,2420615
897538,2196121
897504,2247344
898261,2558093
898179,2560255
901803,2545600
892949,2215017
892874,2210112
904596,2457517
899884,2547210
899604,2483702
898391,2549943
898339,2553124
898259,2440946
899914,2573462
908792,2457517
897682,2449640
908125,2457517
907709,2545001
893840,5005611
897898,2344613
898180,2391037
905301,2573382
902579,2181009
905537,2324655
908430,2110685
907775,2545002
897734,2498562
900503,2514358
897985,2457716
897533,2472550
897410,2538550
897676,2087337
908795,2457517
897687,2361771
897608,2247344
899405,2187217
907117,2430535
897739,2215017
898063,2553325
896850,2301508
897403,2473552
898493,2585668
896291,"2453667,2457716"
895776,2553660
895201,2522735
894497,2264907
894559,2545367
892989,2356292
897912,2510347
897704,2558159
892878,2473017
892472,5005865
897757,2291490
896735,2340601
922688,2510347
894251,2559981
894250,2574488
896306,2303184
895291,2225935
892953,2499300
893234,2473017
892996,2456154
892548,2499025
894132,2446486
893236,2575573
891707,2215017
891474,2574754
896202,2296589
897832,2551671
897628,2470062
892188,2461563
890846,2500937
908094,2457517
893906,2465863
893466,2278805
893386,2485295
892349,2314037
896201,2560486
892180,2402728
894550,2381498
894437,2574068
894190,2573207
893830,2311107
893891,2468467
921246,2301043
896993,2576741
896992,2549956
897055,2474611
896827,2336802
896816,2552482
895573,2468258
897454,2510347
896955,2052610
894193,2322908
893769,2284042
922092,2301043
896522,2391057
891483,2551637
919639,2301043
893842,"0206862,1544725,2377939"
893231,2457517
908851,2457517
924572,2301094
896235,2573207
894519,2381498
892655,2551304
895874,2493948
895767,2538799
895676,2492607
896180,2187160
895814,2474053
895764,2340601
894575,2521936
894231,2459308
896066,2307627
895873,2328099
895404,2577277
895403,2577277
895393,2577277
895341,2505708
895346,2547600
894749,2324859
895816,2576489
895756,2531471
895467,2324655
897318,2331378
897312,2572671
897311,2187911
897016,2131661
893849,5005865
893123,2240647
895149,2572693
894237,2522096
894460,2508501
894979,2461967
894522,2215017
892151,2537719
895287,2558597
895211,2557984
895158,2522934
897219,2243521
897215,2303184
897020,2499971
894756,2223750
894641,2271151
894110,2300204
897088,2195746
897074,2458348
897072,2311107
894454,2525516
894243,2310519
894114,2472672
894882,2538402
894698,2554185
894694,2324655
887649,2503601
894975,2461011
894820,2537866
897214,2378895
897212,2378055
897168,2473345
897163,2187217
886085,2301043
894510,2555736
894121,2337768
894185,2556982
893857,2382102
897028,2499971
897012,2575003
894402,2195487
894247,2540974
894240,2567707
894049,2475955
894405,2470110
894393,2555134
894365,2332020
897156,2187217
897154,2492333
897080,2504957
896931,2505229
896846,2352291
896808,2293663
893687,2303184
892448,2539610
891961,2509015
894003,2511767
893911,2300391
893850,2504957
893808,2313145
895995,2448687
885036,2524479
893022,2481936
893013,2475866
892712,2565660
892663,2535990
891737,2380408
891735,2215017
892727,2196451
892722,2301043
893792,2358375
895766,2439528
894407,2577808
894174,2322908
894171,2576434
894125,2446486
892164,2483702
892120,2176175
892113,2476035
892087,2574661
895220,2329289
895644,2539660
895032,2574574
894637,2467080
894053,2425845
897014,2521936
897011,2260735
896947,2499971
893956,2324655
893537,2531320
891626,2467826
896596,2549537
896591,2474892
896488,2369269
893656,2539471
895391,2404476
895917,2322391
894824,2189196
894760,2525839
893960,2324655
891623,2539610
891619,2318520
893396,2574957
894279,2521936
896480,2493834
894183,2412927
894068,2572497
894578,2586419
896231,2516891
893184,2338934
896422,2441186
896418,2552835
896110,2338944
895924,2542065
895288,2358375
894461,2489525
896183,2332660
895991,5005865
895815,2475053
895755,2496871
896533,2154911
896529,2250850
896370,2499440
896324,2435350
891829,2549761
891744,2535990
894875,2324613
894182,2458348
893688,2532879
892522,2475085
896942,2507104
896847,2429531
894357,2538231
894065,2437482
893927,2535158
893802,2507649
893672,2404112
896478,2550255
896377,"2261528,2273802,2279780"
896321,2560486
891003,2305550
896314,2534240
896007,2573542
896000,2573785
892520,2331873
892519,2475301
896799,2277328
896796,2494354
896795,2317106
896766,2338276
896761,2540305
896757,2467129
896686,2104591
893171,2331598
896241,2576107
896109,2386358
896067,2519056
896054,2491846
895818,2538960
895684,2407158
895562,2516122
896804,2507684
896767,2509176
896763,2505616
896688,2446486
895996,2530944
891836,2336651
891568,2533641
896322,2520468
895402,2193854
896481,2273802
896471,2472672
896426,2545367
896181,2251056
894870,2529044
895514,2413075
895216,2552482
894359,2356400
895549,2340601
896244,2260735
895554,2491941
895282,2094975
895159,2332020
895041,2498937
894977,2498136
894647,2556967
894526,2573323
892298,2321075
891893,2498121
891669,2533641
896387,2533206
895877,2234364
891953,2460545
891791,2449640
890694,2543158
894358,2576484
895344,2498136
895281,2577277
895165,2454492
896230,2456438
893215,2523416
895634,2548398
894109,2573382
894059,2462158
896832,2545013
895560,2551991
894970,2324613
892155,2574385
891899,2481707
896384,2187186
896246,2544621
892167,2524230
892114,2506503
895033,2556967
893804,2459926
960269,2468258
889890,2564096
980709,2326336
891341,2202048
890505,2436361
889496,2467300
890851,2335878
909419,2503616
890530,2539198
888129,2363565
890568,2131619
961820,"2502653,2502892,2503066,2503125,2503176,2503195,2503213,2503222,2503358,2503622"
883386,2235620
891223,2465172
888158,2552494
890019,2301516
894295,2300713
882391,2505674
949116,2430225
890116,2264981
890774,2282059
890427,2535215
892464,2447373
887963,2550255
885060,2202257
889507,2264981
883082,"2557734,2557740"
885080,2437854
906049,2430225
881552,2572705
927251,2124120
884449,2525595
905909,2501447
930869,2290818
885103,2552445
889775,2376860
885961,2243159
945117,2458555
886787,2328613
919013,2246828
888420,2416872
917112,2387674
922209,2187911
883661,2547566
890224,2310311
886219,2524704
885507,2242495
927463,2560944
883688,"2502993,2503125,2503176"
896734,2394412
890363,2518605
890412,2245761
890192,2556561
893059,2554929
930012,2430225
896385,2560606
884290,2497930
890372,"2555663,2566545,2566637,2566665,2566669"
889577,2564304
887790,2257463
891306,2202474
889966,2575244
887568,2322391
889596,2234047
885379,2551526
890351,2333809
926797,2234703
883314,2131616
888205,2464809
888675,2449573
884887,2341751
889239,2479647
888073,2498942
888611,2523583
888090,2550257
887353,2500863
890039,2190970
886565,2447489
887960,2340601
888444,2518514
884036,2489525
888128,2340601
883518,2504554
895824,2567571
887573,2574519
887984,2525504
917566,2269163
884026,2330776
916784,2301043
901654,2487112
890637,2507988
887986,2550258
885810,2387674
890655,2536617
883840,2293663
888185,2505014
889677,2402813
889283,2503492
890475,2160165
885040,2439798
885581,2156206
883244,2496719
912365,2457517
890538,2430225
886639,"2444432,2474462"
907585,2464043
885113,2552913
883114,2539017
890705,2535714
891291,2435576
887895,2563715
888649,2451273
889326,2530880
890012,2520664
883797,2560606
883060,2230607
891200,2338944
884505,2462017
886377,2482323
903534,2301043
890830,2088142
906789,2412545
887775,2358667
890880,2505092
926520,2049175
890599,2538800
899379,2457517
883227,2234028
886248,2324717
889504,2556237
889218,2553660
886133,2540096
890957,2336481
886522,2570144
883222,2496719
888407,5005611
884490,2543995
901274,2457517
885834,2194702
883812,2329968
883148,"2428686,2428689,2428747,2428765,2509290,2513476,2514106,2515005,2515636"
883563,2306289
895072,2413075
887622,"2502653,2502892,2503066,2503076,2503086,2503124,2503195,2503213,2503222,2503626"
884162,"2503358,2503622"
883559,2500237
884515,2572923
887001,2269084
884785,2556012
883182,2253620
884469,2192952
884239,2397212
883230,2173269
883213,2173269
883229,2253620
883178,2253620
883457,2173449
883478,2173449
883183,2234028
884866,2526287
903264,2457517
886048,2313417
889331,2543995
889262,2192952
890446,2254348
885930,2473367
884156,2254348
883073,2234028
889298,2491846
885928,2565290
883018,2517488
906877,2234703
888164,2412927
884820,2420842
898472,2546941
884870,2420842
884165,2228790
888760,2336802
883920,2164453
886536,2512462
901067,2501643
890771,2324655
886289,2456437
885644,2573287
889293,2554618
891262,2584827
883861,2293663
893480,2506014
883633,2421135
898572,2457517
898717,2214208
888222,2561726
884881,2341751
885933,2572905
891428,2163760
885708,2194709
902000,2553586
887227,2177456
970229,2456809
883578,2573927
902495,2457517
887739,2189426
886187,2474448
883388,2406460
891288,2579607
890500,2558973
883916,2325914
891808,2459926
890887,2573714
885146,2215017
888953,2538531
889833,2088142
886943,2550470
904592,2300599
889788,2454182
890811,2445005
890533,2568474
885475,2432504
889867,2492508
890785,2178454
902341,2457517
889140,2419111
886951,2234671
887880,2545747
895225,2457517
888028,2507740
887639,2429723
886026,2284251
884481,2557455
889129,2467083
888332,2331153
896673,2459010
887591,2417660
885024,2336742
884118,2307977
885197,2322315
884135,2470612
885678,2335402
888386,2540438
891438,2186641
886604,2531750
890113,2574910
894155,2482119
889847,2534659
898697,2457517
889505,2560096
886039,2318820
894629,2530880
887834,2174446
886621,2534189
885667,2502554
883508,2198004
889899,2559494
890523,2560242
889398,2474149
890853,2433450
889981,2197248
884410,2343495
890083,2538402
889063,2488674
883979,2406918
890519,2336772
889182,2449862
884966,2524809
884058,2489525
891133,2435767
887943,2552921
891357,2293663
886895,2190632
883662,2300133
886372,2454492
886546,2408221
890330,2473255
883737,2322391
890317,2530880
887464,2506307
891404,2244071
885155,2458555
888673,2341749
896088,2573185
889573,2232072
889230,2378895
886418,2403394
886544,2337699
890899,2546228
885769,2338344
890888,2499971
885346,2533854
889012,2491846
889590,2506414
884470,2508302
887631,2429723
883891,2466301
889526,2550413
891157,2469214
885841,2498562
890406,2479135
887074,2251812
884735,2392145
891434,2234473
888339,2498550
889843,2320558
884732,2474149
890512,"2556567,2556657"
890493,2525850
890065,2544068
890535,2573203
891307,2447248
890301,2550327
891400,2532537
889986,2264512
890109,2131661
891128,2527138
887877,2563250
891419,2518514
888655,2509876
884001,2234371
892288,2331884
889840,2475720
890237,2507399
888671,2308123
889903,"2357978,2537978"
891410,2177209
891196,2475776
891811,2543767
891099,2430225
887826,2212835
893958,2553103
890286,2236350
885835,2543236
890115,2560850
888243,2536897
883722,2572702
890413,2473255
890770,2250114
888165,2542519
891297,2358370
883339,2458555
890800,2343278
883855,2474421
885465,2429723
889406,2536341
882979,2211345
885687,2547510
992162,2412541
884019,2300599
889700,2566361
891335,2535146
888505,2448292
889226,2542519
888234,2243521
884917,2260265
889473,2409834
889758,2194625
891055,2454492
890883,2403368
890051,2559979
889649,2542085
887587,2439740
883981,2453832
889354,2193910
883889,2225817
887347,2503492
887890,2543368
887932,2534999
887058,2378590
889710,2559250
885438,2432659
890659,2572878
888457,"2572687,2572811"
884805,5005611
889627,2324502
887305,2214208
885785,2089982
886508,2302137
889110,2573396
890045,2555134
886614,2305481
884150,2352291
889519,2557223
888378,2195487
886154,2488666
884121,2503616
884408,2412124
886422,2506860
890079,2245761
889574,2496537
885252,2524169
888849,2567590
889143,2573164
886529,2469214
884599,2474053
887370,2545826
888072,2507068
887477,2558847
884817,2192952
888612,2523870
887515,2475053
884780,2242495
884902,2234371
888110,2312428
889192,2313145
884729,2519200
887769,2479852
886732,2563428
887406,2501851
886111,2474448
891282,2475053
887567,2429723
887782,2264512
883822,2046089
888408,2459811
887135,2234671
888287,2576848
883735,2546149
885854,2478710
886124,2526287
886260,2506160
887431,2400949
887307,2533726
886355,2497481
890168,2489951
886950,2049175
887787,2552820
883901,2464137
887726,2344787
886922,2334951
887516,2545884
886064,2474448
890078,2194295
885527,2548610
889761,2525515
886441,2488654
884871,2178964
882527,2538531
887534,2552734
884869,2568502
895290,2412541
888467,2284042
886231,2504768
889207,2475301
889352,2154930
887064,2243521
886618,2308123
885973,2438624
883591,2234671
883762,2331873
884017,2435576
886374,2556793
886542,2523583
884025,2506103
883862,2526925
889119,2304131
888194,2412927
886184,2488666
886158,2475053
885551,2435576
885075,2436669
886524,2459193
885814,2469214
885366,2506009
881206,2455161
884702,2574779
886376,2194709
886995,2163760
884083,2492794
884132,2257064
885630,2548610
886037,2467838
